100 3.28
200 3.08
300 3.026666666666667
400 3.2
500 3.008
600 3.2133333333333334
700 3.177142857142857
800 3.145
900 3.1155555555555554
1000 3.092
1100 3.098181818181818
1200 3.1466666666666665
1300 3.24
1400 3.1685714285714286
1500 3.048
1600 3.14
1700 3.131764705882353
1800 3.1466666666666665
1900 3.174736842105263
2000 3.144
2100 3.1276190476190475
2200 3.1618181818181816
2300 3.170434782608696
2400 3.125
2500 3.1824
2600 3.0876923076923077
2700 3.0785185185185187
2800 3.0828571428571427
2900 3.103448275862069
3000 3.1413333333333333
3100 3.1470967741935483
3200 3.1575
3300 3.192727272727273
3400 3.06
3500 3.133714285714286
3600 3.1155555555555554
3700 3.154594594594595
3800 3.130526315789474
3900 3.1107692307692307
4000 3.134
4100 3.175609756097561
4200 3.1342857142857143
4300 3.1553488372093024
4400 3.178181818181818
4500 3.2
4600 3.14
4700 3.156595744680851
4800 3.1225
4900 3.1730612244897958
5000 3.1104
5100 3.1388235294117646
5200 3.1284615384615386
5300 3.121509433962264
5400 3.137037037037037
5500 3.1752727272727275
5600 3.1435714285714287
5700 3.126315789473684
5800 3.1579310344827585
5900 3.130169491525424
6000 3.1546666666666665
6100 3.1278688524590166
6200 3.1335483870967744
6300 3.1663492063492065
6400 3.16125
6500 3.1107692307692307
6600 3.1587878787878787
6700 3.176716417910448
6800 3.1217647058823528
6900 3.1536231884057973
7000 3.129142857142857
7100 3.1154929577464787
7200 3.1327777777777777
7300 3.1161643835616437
7400 3.145945945945946
7500 3.1573333333333333
7600 3.1373684210526314
7700 3.132987012987013
7800 3.117948717948718
7900 3.1169620253164556
8000 3.1585
8100 3.157530864197531
8200 3.146829268292683
8300 3.1648192771084336
8400 3.142857142857143
8500 3.155764705882353
8600 3.143720930232558
8700 3.133793103448276
8800 3.14
8900 3.1474157303370784
9000 3.1622222222222223
9100 3.177142857142857
9200 3.175217391304348
9300 3.150967741935484
9400 3.145531914893617
9500 3.1701052631578945
9600 3.1654166666666668
9700 3.1410309278350517
9800 3.153877551020408
9900 3.149090909090909
10000 3.1284
10100 3.132673267326733
10200 3.1537254901960785
10300 3.1685436893203884
10400 3.1415384615384614
10500 3.136
10600 3.149811320754717
10700 3.1641121495327105
10800 3.117777777777778
10900 3.161467889908257
